oid,cid,pid,cat,qty,price
38894,c38894,p94,beauty,5,203
38895,c38895,p95,sport,1,20
38896,c38896,p96,elec,2,37
38897,c38897,p97,books,3,54
38898,c38898,p98,home,4,71
38899,c38899,p99,cloth,5,88
38900,c38900,p100,food,1,105
38901,c38901,p101,toys,2,122
38902,c38902,p102,beauty,3,139
38903,c38903,p103,sport,4,156
38904,c38904,p104,elec,5,173
38905,c38905,p105,books,1,190
38906,c38906,p106,home,2,7
38907,c38907,p107,cloth,3,24
38908,c38908,p108,food,4,41
38909,c38909,p109,toys,5,58
38910,c38910,p110,beauty,1,75
38911,c38911,p111,sport,2,92
38912,c38912,p112,elec,3,109
38913,c38913,p113,books,4,126
38914,c38914,p114,home,5,143
38915,c38915,p115,cloth,1,160
38916,c38916,p116,food,2,177
38917,c38917,p117,toys,3,194
38918,c38918,p118,beauty,4,11
38919,c38919,p119,sport,5,28
38920,c38920,p120,elec,1,45
38921,c38921,p121,books,2,62
38922,c38922,p122,home,3,79
38923,c38923,p123,cloth,4,96
38924,c38924,p124,food,5,113
38925,c38925,p125,toys,1,130
38926,c38926,p126,beauty,2,147
38927,c38927,p127,sport,3,164
38928,c38928,p128,elec,4,181
38929,c38929,p129,books,5,198
38930,c38930,p130,home,1,15
38931,c38931,p131,cloth,2,32
38932,c38932,p132,food,3,49
38933,c38933,p133,toys,4,66
38934,c38934,p134,beauty,5,83
38935,c38935,p135,sport,1,100
38936,c38936,p136,elec,2,117
38937,c38937,p137,books,3,134
38938,c38938,p138,home,4,151
38939,c38939,p139,cloth,5,168
38940,c38940,p140,food,1,185
38941,c38941,p141,toys,2,202
38942,c38942,p142,beauty,3,19
38943,c38943,p143,sport,4,36
38944,c38944,p144,elec,5,53
38945,c38945,p145,books,1,70
38946,c38946,p146,home,2,87
38947,c38947,p147,cloth,3,104
38948,c38948,p148,food,4,121
38949,c38949,p149,toys,5,138
38950,c38950,p150,beauty,1,155
38951,c38951,p151,sport,2,172
38952,c38952,p152,elec,3,189
38953,c38953,p153,books,4,6
38954,c38954,p154,home,5,23
38955,c38955,p155,cloth,1,40
38956,c38956,p156,food,2,57
38957,c38957,p157,toys,3,74
38958,c38958,p158,beauty,4,91
38959,c38959,p159,sport,5,108
38960,c38960,p160,elec,1,125
38961,c38961,p161,books,2,142
38962,c38962,p162,home,3,159
38963,c38963,p163,cloth,4,176
38964,c38964,p164,food,5,193
38965,c38965,p165,toys,1,10
38966,c38966,p166,beauty,2,27
38967,c38967,p167,sport,3,44
38968,c38968,p168,elec,4,61
38969,c38969,p169,books,5,78
38970,c38970,p170,home,1,95
38971,c38971,p171,cloth,2,112
38972,c38972,p172,food,3,129
38973,c38973,p173,toys,4,146
38974,c38974,p174,beauty,5,163
38975,c38975,p175,sport,1,180
38976,c38976,p176,elec,2,197
38977,c38977,p177,books,3,14
38978,c38978,p178,home,4,31
38979,c38979,p179,cloth,5,48
38980,c38980,p180,food,1,65
38981,c38981,p181,toys,2,82
38982,c38982,p182,beauty,3,99
38983,c38983,p183,sport,4,116
38984,c38984,p184,elec,5,133
38985,c38985,p185,books,1,150
38986,c38986,p186,home,2,167
38987,c38987,p187,cloth,3,184
38988,c38988,p188,food,4,201
38989,c38989,p189,toys,5,18
38990,c38990,p190,beauty,1,35
38991,c38991,p191,sport,2,52
38992,c38992,p192,elec,3,69
38993,c38993,p193,books,4,86
38994,c38994,p194,home,5,103
38995,c38995,p195,cloth,1,120
38996,c38996,p196,food,2,137
38997,c38997,p197,toys,3,154
38998,c38998,p198,beauty,4,171
38999,c38999,p199,sport,5,188
39000,c39000,p0,elec,1,5
39001,c39001,p1,books,2,22
39002,c39002,p2,home,3,39
39003,c39003,p3,cloth,4,56
39004,c39004,p4,food,5,73
39005,c39005,p5,toys,1,90
39006,c39006,p6,beauty,2,107
39007,c39007,p7,sport,3,124
39008,c39008,p8,elec,4,141
39009,c39009,p9,books,5,158
39010,c39010,p10,home,1,175
39011,c39011,p11,cloth,2,192
39012,c39012,p12,food,3,9
39013,c39013,p13,toys,4,26
39014,c39014,p14,beauty,5,43
39015,c39015,p15,sport,1,60
39016,c39016,p16,elec,2,77
39017,c39017,p17,books,3,94
39018,c39018,p18,home,4,111
39019,c39019,p19,cloth,5,128
39020,c39020,p20,food,1,145
39021,c39021,p21,toys,2,162
39022,c39022,p22,beauty,3,179
39023,c39023,p23,sport,4,196
39024,c39024,p24,elec,5,13
39025,c39025,p25,books,1,30
39026,c39026,p26,home,2,47
39027,c39027,p27,cloth,3,64
39028,c39028,p28,food,4,81
39029,c39029,p29,toys,5,98
39030,c39030,p30,beauty,1,115
39031,c39031,p31,sport,2,132
39032,c39032,p32,elec,3,149
39033,c39033,p33,books,4,166
39034,c39034,p34,home,5,183
39035,c39035,p35,cloth,1,200
39036,c39036,p36,food,2,17
39037,c39037,p37,toys,3,34
39038,c39038,p38,beauty,4,51
39039,c39039,p39,sport,5,68
39040,c39040,p40,elec,1,85
39041,c39041,p41,books,2,102
39042,c39042,p42,home,3,119
39043,c39043,p43,cloth,4,136
39044,c39044,p44,food,5,153
39045,c39045,p45,toys,1,170
39046,c39046,p46,beauty,2,187
39047,c39047,p47,sport,3,204
39048,c39048,p48,elec,4,21
39049,c39049,p49,books,5,38
39050,c39050,p50,home,1,55
39051,c39051,p51,cloth,2,72
39052,c39052,p52,food,3,89
39053,c39053,p53,toys,4,106
39054,c39054,p54,beauty,5,123
39055,c39055,p55,sport,1,140
39056,c39056,p56,elec,2,157
39057,c39057,p57,books,3,174
39058,c39058,p58,home,4,191
39059,c39059,p59,cloth,5,8
39060,c39060,p60,food,1,25
39061,c39061,p61,toys,2,42
39062,c39062,p62,beauty,3,59
39063,c39063,p63,sport,4,76
39064,c39064,p64,elec,5,93
39065,c39065,p65,books,1,110
39066,c39066,p66,home,2,127
39067,c39067,p67,cloth,3,144
39068,c39068,p68,food,4,161
39069,c39069,p69,toys,5,178
39070,c39070,p70,beauty,1,195
39071,c39071,p71,sport,2,12
39072,c39072,p72,elec,3,29
39073,c39073,p73,books,4,46
39074,c39074,p74,home,5,63
39075,c39075,p75,cloth,1,80
39076,c39076,p76,food,2,97
39077,c39077,p77,toys,3,114
39078,c39078,p78,beauty,4,131
39079,c39079,p79,sport,5,148
39080,c39080,p80,elec,1,165
39081,c39081,p81,books,2,182
39082,c39082,p82,home,3,199
39083,c39083,p83,cloth,4,16
39084,c39084,p84,food,5,33
39085,c39085,p85,toys,1,50
39086,c39086,p86,beauty,2,67
39087,c39087,p87,sport,3,84
39088,c39088,p88,elec,4,101
39089,c39089,p89,books,5,118
39090,c39090,p90,home,1,135
39091,c39091,p91,cloth,2,152
39092,c39092,p92,food,3,169
39093,c39093,p93,toys,4,186
39094,c39094,p94,beauty,5,203
39095,c39095,p95,sport,1,20
39096,c39096,p96,elec,2,37
39097,c39097,p97,books,3,54
39098,c39098,p98,home,4,71
39099,c39099,p99,cloth,5,88
39100,c39100,p100,food,1,105
39101,c39101,p101,toys,2,122
39102,c39102,p102,beauty,3,139
39103,c39103,p103,sport,4,156
39104,c39104,p104,elec,5,173
39105,c39105,p105,books,1,190
39106,c39106,p106,home,2,7
39107,c39107,p107,cloth,3,24
39108,c39108,p108,food,4,41
39109,c39109,p109,toys,5,58
39110,c39110,p110,beauty,1,75
39111,c39111,p111,sport,2,92
39112,c39112,p112,elec,3,109
39113,c39113,p113,books,4,126
39114,c39114,p114,home,5,143
39115,c39115,p115,cloth,1,160
39116,c39116,p116,food,2,177
39117,c39117,p117,toys,3,194
39118,c39118,p118,beauty,4,11
39119,c39119,p119,sport,5,28
39120,c39120,p120,elec,1,45
39121,c39121,p121,books,2,62
39122,c39122,p122,home,3,79
39123,c39123,p123,cloth,4,96
39124,c39124,p124,food,5,113
39125,c39125,p125,toys,1,130
39126,c39126,p126,beauty,2,147
39127,c39127,p127,sport,3,164
39128,c39128,p128,elec,4,181
39129,c39129,p129,books,5,198
39130,c39130,p130,home,1,15
39131,c39131,p131,cloth,2,32
39132,c39132,p132,food,3,49
39133,c39133,p133,toys,4,66
39134,c39134,p134,beauty,5,83
39135,c39135,p135,sport,1,100
39136,c39136,p136,elec,2,117
39137,c39137,p137,books,3,134
39138,c39138,p138,home,4,151
39139,c39139,p139,cloth,5,168
39140,c39140,p140,food,1,185
39141,c39141,p141,toys,2,202
39142,c39142,p142,beauty,3,19
39143,c39143,p143,sport,4,36
39144,c39144,p144,elec,5,53
39145,c39145,p145,books,1,70
39146,c39146,p146,home,2,87
39147,c39147,p147,cloth,3,104
39148,c39148,p148,food,4,121
39149,c39149,p149,toys,5,138
39150,c39150,p150,beauty,1,155
39151,c39151,p151,sport,2,172
39152,c39152,p152,elec,3,189
39153,c39153,p153,books,4,6
39154,c39154,p154,home,5,23
39155,c39155,p155,cloth,1,40
39156,c39156,p156,food,2,57
39157,c39157,p157,toys,3,74
39158,c39158,p158,beauty,4,91
39159,c39159,p159,sport,5,108
39160,c39160,p160,elec,1,125
39161,c39161,p161,books,2,142
39162,c39162,p162,home,3,159
39163,c39163,p163,cloth,4,176
39164,c39164,p164,food,5,193
39165,c39165,p165,toys,1,10
39166,c39166,p166,beauty,2,27
39167,c39167,p167,sport,3,44
39168,c39168,p168,elec,4,61
39169,c39169,p169,books,5,78
39170,c39170,p170,home,1,95
39171,c39171,p171,cloth,2,112
39172,c39172,p172,food,3,129
39173,c39173,p173,toys,4,146
39174,c39174,p174,beauty,5,163
39175,c39175,p175,sport,1,180
39176,c39176,p176,elec,2,197
39177,c39177,p177,books,3,14
39178,c39178,p178,home,4,31
39179,c39179,p179,cloth,5,48
39180,c39180,p180,food,1,65
39181,c39181,p181,toys,2,82
39182,c39182,p182,beauty,3,99
39183,c39183,p183,sport,4,116
39184,c39184,p184,elec,5,133
39185,c39185,p185,books,1,150
39186,c39186,p186,home,2,167
39187,c39187,p187,cloth,3,184
39188,c39188,p188,food,4,201
39189,c39189,p189,toys,5,18
39190,c39190,p190,beauty,1,35
39191,c39191,p191,sport,2,52
39192,c39192,p192,elec,3,69
39193,c39193,p193,books,4,86
39194,c39194,p194,home,5,103
39195,c39195,p195,cloth,1,120
39196,c39196,p196,food,2,137
39197,c39197,p197,toys,3,154
39198,c39198,p198,beauty,4,171
39199,c39199,p199,sport,5,188
39200,c39200,p0,elec,1,5
39201,c39201,p1,books,2,22
39202,c39202,p2,home,3,39
39203,c39203,p3,cloth,4,56
39204,c39204,p4,food,5,73
39205,c39205,p5,toys,1,90
39206,c39206,p6,beauty,2,107
39207,c39207,p7,sport,3,124
39208,c39208,p8,elec,4,141
39209,c39209,p9,books,5,158
39210,c39210,p10,home,1,175
39211,c39211,p11,cloth,2,192
39212,c39212,p12,food,3,9
39213,c39213,p13,toys,4,26
39214,c39214,p14,beauty,5,43
39215,c39215,p15,sport,1,60
39216,c39216,p16,elec,2,77
39217,c39217,p17,books,3,94
39218,c39218,p18,home,4,111
39219,c39219,p19,cloth,5,128
39220,c39220,p20,food,1,145
39221,c39221,p21,toys,2,162
39222,c39222,p22,beauty,3,179
39223,c39223,p23,sport,4,196
39224,c39224,p24,elec,5,13
39225,c39225,p25,books,1,30
39226,c39226,p26,home,2,47
39227,c39227,p27,cloth,3,64
39228,c39228,p28,food,4,81
39229,c39229,p29,toys,5,98
39230,c39230,p30,beauty,1,115
39231,c39231,p31,sport,2,132
39232,c39232,p32,elec,3,149
39233,c39233,p33,books,4,166
39234,c39234,p34,home,5,183
39235,c39235,p35,cloth,1,200
39236,c39236,p36,food,2,17
39237,c39237,p37,toys,3,34
39238,c39238,p38,beauty,4,51
39239,c39239,p39,sport,5,68
39240,c39240,p40,elec,1,85
39241,c39241,p41,books,2,102
39242,c39242,p42,home,3,119
39243,c39243,p43,cloth,4,136
39244,c39244,p44,food,5,153
39245,c39245,p45,toys,1,170
39246,c39246,p46,beauty,2,187
39247,c39247,p47,sport,3,204
39248,c39248,p48,elec,4,21
39249,c39249,p49,books,5,38
39250,c39250,p50,home,1,55
39251,c39251,p51,cloth,2,72
39252,c39252,p52,food,3,89
39253,c39253,p53,toys,4,106
39254,c39254,p54,beauty,5,123
39255,c39255,p55,sport,1,140
39256,c39256,p56,elec,2,157
39257,c39257,p57,books,3,174
39258,c39258,p58,home,4,191
39259,c39259,p59,cloth,5,8
39260,c39260,p60,food,1,25
39261,c39261,p61,toys,2,42
39262,c39262,p62,beauty,3,59
39263,c39263,p63,sport,4,76
39264,c39264,p64,elec,5,93
39265,c39265,p65,books,1,110
39266,c39266,p66,home,2,127
39267,c39267,p67,cloth,3,144
39268,c39268,p68,food,4,161
39269,c39269,p69,toys,5,178
39270,c39270,p70,beauty,1,195
39271,c39271,p71,sport,2,12
39272,c39272,p72,elec,3,29
39273,c39273,p73,books,4,46
39274,c39274,p74,home,5,63
39275,c39275,p75,cloth,1,80
39276,c39276,p76,food,2,97
39277,c39277,p77,toys,3,114
39278,c39278,p78,beauty,4,131
39279,c39279,p79,sport,5,148
39280,c39280,p80,elec,1,165
39281,c39281,p81,books,2,182
39282,c39282,p82,home,3,199
39283,c39283,p83,cloth,4,16
39284,c39284,p84,food,5,33
39285,c39285,p85,toys,1,50
39286,c39286,p86,beauty,2,67
39287,c39287,p87,sport,3,84
39288,c39288,p88,elec,4,101
39289,c39289,p89,books,5,118
39290,c39290,p90,home,1,135
39291,c39291,p91,cloth,2,152
39292,c39292,p92,food,3,169
39293,c39293,p93,toys,4,186
39294,c39294,p94,beauty,5,203
39295,c39295,p95,sport,1,20
39296,c39296,p96,elec,2,37
39297,c39297,p97,books,3,54
39298,c39298,p98,home,4,71
39299,c39299,p99,cloth,5,88
39300,c39300,p100,food,1,105
39301,c39301,p101,toys,2,122
39302,c39302,p102,beauty,3,139
39303,c39303,p103,sport,4,156
39304,c39304,p104,elec,5,173
39305,c39305,p105,books,1,190
39306,c39306,p106,home,2,7
39307,c39307,p107,cloth,3,24
39308,c39308,p108,food,4,41
39309,c39309,p109,toys,5,58
39310,c39310,p110,beauty,1,75
39311,c39311,p111,sport,2,92
39312,c39312,p112,elec,3,109
39313,c39313,p113,books,4,126
39314,c39314,p114,home,5,143
39315,c39315,p115,cloth,1,160
39316,c39316,p116,food,2,177
39317,c39317,p117,toys,3,194
39318,c39318,p118,beauty,4,11
39319,c39319,p119,sport,5,28
39320,c39320,p120,elec,1,45
39321,c39321,p121,books,2,62
39322,c39322,p122,home,3,79
39323,c39323,p123,cloth,4,96
39324,c39324,p124,food,5,113
39325,c39325,p125,toys,1,130
39326,c39326,p126,beauty,2,147
39327,c39327,p127,sport,3,164
39328,c39328,p128,elec,4,181
39329,c39329,p129,books,5,198
39330,c39330,p130,home,1,15
39331,c39331,p131,cloth,2,32
39332,c39332,p132,food,3,49
39333,c39333,p133,toys,4,66
39334,c39334,p134,beauty,5,83
39335,c39335,p135,sport,1,100
39336,c39336,p136,elec,2,117
39337,c39337,p137,books,3,134
39338,c39338,p138,home,4,151
39339,c39339,p139,cloth,5,168
39340,c39340,p140,food,1,185
39341,c39341,p141,toys,2,202
39342,c39342,p142,beauty,3,19
39343,c39343,p143,sport,4,36
39344,c39344,p144,elec,5,53
39345,c39345,p145,books,1,70
39346,c39346,p146,home,2,87
39347,c39347,p147,cloth,3,104
39348,c39348,p148,food,4,121
39349,c39349,p149,toys,5,138
39350,c39350,p150,beauty,1,155
39351,c39351,p151,sport,2,172
39352,c39352,p152,elec,3,189
39353,c39353,p153,books,4,6
39354,c39354,p154,home,5,23
39355,c39355,p155,cloth,1,40
39356,c39356,p156,food,2,57
39357,c39357,p157,toys,3,74
39358,c39358,p158,beauty,4,91
39359,c39359,p159,sport,5,108
39360,c39360,p160,elec,1,125
39361,c39361,p161,books,2,142
39362,c39362,p162,home,3,159
39363,c39363,p163,cloth,4,176
39364,c39364,p164,food,5,193
39365,c39365,p165,toys,1,10
39366,c39366,p166,beauty,2,27
39367,c39367,p167,sport,3,44
39368,c39368,p168,elec,4,61
39369,c39369,p169,books,5,78
39370,c39370,p170,home,1,95
39371,c39371,p171,cloth,2,112
39372,c39372,p172,food,3,129
39373,c39373,p173,toys,4,146
39374,c39374,p174,beauty,5,163
39375,c39375,p175,sport,1,180
39376,c39376,p176,elec,2,197
39377,c39377,p177,books,3,14
39378,c39378,p178,home,4,31
39379,c39379,p179,cloth,5,48
39380,c39380,p180,food,1,65
39381,c39381,p181,toys,2,82
39382,c39382,p182,beauty,3,99
39383,c39383,p183,sport,4,116
39384,c39384,p184,elec,5,133
39385,c39385,p185,books,1,150
39386,c39386,p186,home,2,167
39387,c39387,p187,cloth,3,184
39388,c39388,p188,food,4,201
39389,c39389,p189,toys,5,18
39390,c39390,p190,beauty,1,35
39391,c39391,p191,sport,2,52
39392,c39392,p192,elec,3,69
39393,c39393,p193,books,4,86
39394,c39394,p194,home,5,103
39395,c39395,p195,cloth,1,120
39396,c39396,p196,food,2,137
39397,c39397,p197,toys,3,154
39398,c39398,p198,beauty,4,171
39399,c39399,p199,sport,5,188
39400,c39400,p0,elec,1,5
39401,c39401,p1,books,2,22
39402,c39402,p2,home,3,39
39403,c39403,p3,cloth,4,56
39404,c39404,p4,food,5,73
39405,c39405,p5,toys,1,90
39406,c39406,p6,beauty,2,107
39407,c39407,p7,sport,3,124
39408,c39408,p8,elec,4,141
39409,c39409,p9,books,5,158
39410,c39410,p10,home,1,175
39411,c39411,p11,cloth,2,192
39412,c39412,p12,food,3,9
39413,c39413,p13,toys,4,26
39414,c39414,p14,beauty,5,43
39415,c39415,p15,sport,1,60
39416,c39416,p16,elec,2,77
39417,c39417,p17,books,3,94
39418,c39418,p18,home,4,111
39419,c39419,p19,cloth,5,128
39420,c39420,p20,food,1,145
39421,c39421,p21,toys,2,162
39422,c39422,p22,beauty,3,179
39423,c39423,p23,sport,4,196
39424,c39424,p24,elec,5,13
39425,c39425,p25,books,1,30
39426,c39426,p26,home,2,47
39427,c39427,p27,cloth,3,64
39428,c39428,p28,food,4,81
39429,c39429,p29,toys,5,98
39430,c39430,p30,beauty,1,115
39431,c39431,p31,sport,2,132
39432,c39432,p32,elec,3,149
39433,c39433,p33,books,4,166
39434,c39434,p34,home,5,183
39435,c39435,p35,cloth,1,200
39436,c39436,p36,food,2,17
39437,c39437,p37,toys,3,34
39438,c39438,p38,beauty,4,51
39439,c39439,p39,sport,5,68
39440,c39440,p40,elec,1,85
39441,c39441,p41,books,2,102
39442,c39442,p42,home,3,119
39443,c39443,p43,cloth,4,136
39444,c39444,p44,food,5,153
39445,c39445,p45,toys,1,170
39446,c39446,p46,beauty,2,187
39447,c39447,p47,sport,3,204
39448,c39448,p48,elec,4,21
39449,c39449,p49,books,5,38
39450,c39450,p50,home,1,55
39451,c39451,p51,cloth,2,72
39452,c39452,p52,food,3,89
39453,c39453,p53,toys,4,106
39454,c39454,p54,beauty,5,123
39455,c39455,p55,sport,1,140
39456,c39456,p56,elec,2,157
39457,c39457,p57,books,3,174
39458,c39458,p58,home,4,191
39459,c39459,p59,cloth,5,8
39460,c39460,p60,food,1,25
39461,c39461,p61,toys,2,42
39462,c39462,p62,beauty,3,59
39463,c39463,p63,sport,4,76
39464,c39464,p64,elec,5,93
39465,c39465,p65,books,1,110
39466,c39466,p66,home,2,127
39467,c39467,p67,cloth,3,144
39468,c39468,p68,food,4,161
39469,c39469,p69,toys,5,178
39470,c39470,p70,beauty,1,195
39471,c39471,p71,sport,2,12
39472,c39472,p72,elec,3,29
39473,c39473,p73,books,4,46
39474,c39474,p74,home,5,63
39475,c39475,p75,cloth,1,80
39476,c39476,p76,food,2,97
39477,c39477,p77,toys,3,114
39478,c39478,p78,beauty,4,131
39479,c39479,p79,sport,5,148
39480,c39480,p80,elec,1,165
39481,c39481,p81,books,2,182
39482,c39482,p82,home,3,199
39483,c39483,p83,cloth,4,16
39484,c39484,p84,food,5,33
39485,c39485,p85,toys,1,50
39486,c39486,p86,beauty,2,67
39487,c39487,p87,sport,3,84
39488,c39488,p88,elec,4,101
39489,c39489,p89,books,5,118
39490,c39490,p90,home,1,135
39491,c39491,p91,cloth,2,152
39492,c39492,p92,food,3,169
39493,c39493,p93,toys,4,186
39494,c39494,p94,beauty,5,203
39495,c39495,p95,sport,1,20
39496,c39496,p96,elec,2,37
39497,c39497,p97,books,3,54
39498,c39498,p98,home,4,71
39499,c39499,p99,cloth,5,88
39500,c39500,p100,food,1,105
39501,c39501,p101,toys,2,122
39502,c39502,p102,beauty,3,139
39503,c39503,p103,sport,4,156
39504,c39504,p104,elec,5,173
39505,c39505,p105,books,1,190
39506,c39506,p106,home,2,7
39507,c39507,p107,cloth,3,24
39508,c39508,p108,food,4,41
39509,c39509,p109,toys,5,58
39510,c39510,p110,beauty,1,75
39511,c39511,p111,sport,2,92
39512,c39512,p112,elec,3,109
39513,c39513,p113,books,4,126
39514,c39514,p114,home,5,143
39515,c39515,p115,cloth,1,160
39516,c39516,p116,food,2,177
39517,c39517,p117,toys,3,194
39518,c39518,p118,beauty,4,11
39519,c39519,p119,sport,5,28
39520,c39520,p120,elec,1,45
39521,c39521,p121,books,2,62
39522,c39522,p122,home,3,79
39523,c39523,p123,cloth,4,96
39524,c39524,p124,food,5,113
39525,c39525,p125,toys,1,130
39526,c39526,p126,beauty,2,147
39527,c39527,p127,sport,3,164
39528,c39528,p128,elec,4,181
39529,c39529,p129,books,5,198
39530,c39530,p130,home,1,15
39531,c39531,p131,cloth,2,32
39532,c39532,p132,food,3,49
39533,c39533,p133,toys,4,66
39534,c39534,p134,beauty,5,83
39535,c39535,p135,sport,1,100
39536,c39536,p136,elec,2,117
39537,c39537,p137,books,3,134
39538,c39538,p138,home,4,151
39539,c39539,p139,cloth,5,168
39540,c39540,p140,food,1,185
39541,c39541,p141,toys,2,202
39542,c39542,p142,beauty,3,19
39543,c39543,p143,sport,4,36
39544,c39544,p144,elec,5,53
39545,c39545,p145,books,1,70
39546,c39546,p146,home,2,87
39547,c39547,p147,cloth,3,104
39548,c39548,p148,food,4,121
39549,c39549,p149,toys,5,138
39550,c39550,p150,beauty,1,155
39551,c39551,p151,sport,2,172
39552,c39552,p152,elec,3,189
39553,c39553,p153,books,4,6
39554,c39554,p154,home,5,23
39555,c39555,p155,cloth,1,40
39556,c39556,p156,food,2,57
39557,c39557,p157,toys,3,74
39558,c39558,p158,beauty,4,91
39559,c39559,p159,sport,5,108
39560,c39560,p160,elec,1,125
39561,c39561,p161,books,2,142
39562,c39562,p162,home,3,159
39563,c39563,p163,cloth,4,176
39564,c39564,p164,food,5,193
39565,c39565,p165,toys,1,10
39566,c39566,p166,beauty,2,27
39567,c39567,p167,sport,3,44
39568,c39568,p168,elec,4,61
39569,c39569,p169,books,5,78
39570,c39570,p170,home,1,95
39571,c39571,p171,cloth,2,112
39572,c39572,p172,food,3,129
39573,c39573,p173,toys,4,146
39574,c39574,p174,beauty,5,163
39575,c39575,p175,sport,1,180
39576,c39576,p176,elec,2,197
39577,c39577,p177,books,3,14
39578,c39578,p178,home,4,31
39579,c39579,p179,cloth,5,48
39580,c39580,p180,food,1,65
39581,c39581,p181,toys,2,82
39582,c39582,p182,beauty,3,99
39583,c39583,p183,sport,4,116
39584,c39584,p184,elec,5,133
39585,c39585,p185,books,1,150
39586,c39586,p186,home,2,167
39587,c39587,p187,cloth,3,184
39588,c39588,p188,food,4,201
39589,c39589,p189,toys,5,18
39590,c39590,p190,beauty,1,35
39591,c39591,p191,sport,2,52
39592,c39592,p192,elec,3,69
39593,c39593,p193,books,4,86
39594,c39594,p194,home,5,103
39595,c39595,p195,cloth,1,120
39596,c39596,p196,food,2,137
39597,c39597,p197,toys,3,154
39598,c39598,p198,beauty,4,171
39599,c39599,p199,sport,5,188
39600,c39600,p0,elec,1,5
39601,c39601,p1,books,2,22
39602,c39602,p2,home,3,39
39603,c39603,p3,cloth,4,56
39604,c39604,p4,food,5,73
39605,c39605,p5,toys,1,90
39606,c39606,p6,beauty,2,107
39607,c39607,p7,sport,3,124
39608,c39608,p8,elec,4,141
39609,c39609,p9,books,5,158
39610,c39610,p10,home,1,175
39611,c39611,p11,cloth,2,192
39612,c39612,p12,food,3,9
39613,c39613,p13,toys,4,26
39614,c39614,p14,beauty,5,43
39615,c39615,p15,sport,1,60
39616,c39616,p16,elec,2,77
39617,c39617,p17,books,3,94
39618,c39618,p18,home,4,111
39619,c39619,p19,cloth,5,128
39620,c39620,p20,food,1,145
39621,c39621,p21,toys,2,162
39622,c39622,p22,beauty,3,179
39623,c39623,p23,sport,4,196
39624,c39624,p24,elec,5,13
39625,c39625,p25,books,1,30
39626,c39626,p26,home,2,47
39627,c39627,p27,cloth,3,64
39628,c39628,p28,food,4,81
39629,c39629,p29,toys,5,98
39630,c39630,p30,beauty,1,115
39631,c39631,p31,sport,2,132
39632,c39632,p32,elec,3,149
39633,c39633,p33,books,4,166
39634,c39634,p34,home,5,183
39635,c39635,p35,cloth,1,200
39636,c39636,p36,food,2,17
39637,c39637,p37,toys,3,34
39638,c39638,p38,beauty,4,51
39639,c39639,p39,sport,5,68
39640,c39640,p40,elec,1,85
